Order method type,Retailer type,Product line,Revenue,Date
Sales visit,Sports,Personal,8.897999999999999e-4,2012-06-30
Sales visit,Sports,Personal,0.01692033,2012-06-30
Sales visit,Sports,Personal,0.0048338999999999995,2012-06-30
Sales visit,Sports,Personal,0.0045186,2012-06-30
Sales visit,Sports,Personal,0.0045176999999999995,2012-06-30
Sales visit,Sports,Personal,0.01115466,2012-06-30
Sales visit,Sports,Golf,0.01993364,2012-06-30
Sales visit,Sports,Golf,0.035785620000000004,2012-06-30
Sales visit,Sports,Golf,0.01652607,2012-06-30
Sales visit,Sports,Golf,0.02256336,2012-06-30
Sales visit,Sports,Golf,0.00759213,2012-06-30
Telephone,Department,Camping,0.0048357,2012-06-30
Telephone,Department,Camping,0.01146208,2012-06-30
Telephone,Department,Camping,0.06305443,2012-06-30
Telephone,Department,Camping,0,2012-06-30
Telephone,Department,Camping,0.01832592,2012-06-30
Telephone,Department,Camping,0.019125740000000002,2012-06-30
Telephone,Department,Camping,0.015557940000000001,2012-06-30
Telephone,Department,Camping,0.00950468,2012-06-30
Telephone,Department,Camping,0.04700651,2012-06-30
Telephone,Department,Camping,0.06550576,2012-06-30
Telephone,Department,Camping,0.040093830000000004,2012-06-30
Telephone,Department,Camping,0.01407546,2012-06-30
Telephone,Department,Camping,0.01589029,2012-06-30
Telephone,Department,Camping,0.002422,2012-06-30
Telephone,Department,Camping,0.01394582,2012-06-30
Telephone,Department,Camping,0.02550425,2012-06-30
Telephone,Department,Camping,0.036952660000000005,2012-06-30
Telephone,Department,Camping,0.012771,2012-06-30
Telephone,Department,Camping,0.01319619,2012-06-30
Telephone,Department,Camping,0.00346786,2012-06-30
Telephone,Department,Camping,0.01752572,2012-06-30
Telephone,Department,Camping,0.01344711,2012-06-30
Telephone,Department,Camping,0.0030581,2012-06-30
Telephone,Department,Camping,0.0035462,2012-06-30
Telephone,Department,Camping,0.00383618,2012-06-30
Telephone,Department,Camping,0.012971,2012-06-30
Telephone,Department,Personal,0.00643808,2012-06-30
Telephone,Department,Personal,0.00357268,2012-06-30
Telephone,Department,Personal,0.0038759000000000003,2012-06-30
Telephone,Department,Personal,0.0024973,2012-06-30
Telephone,Department,Personal,0.0035743800000000003,2012-06-30
Telephone,Department,Personal,0.0018612000000000001,2012-06-30
Telephone,Department,Personal,0.00507496,2012-06-30
Telephone,Department,Personal,0.019768459999999998,2012-06-30
Telephone,Department,Personal,0.006540310000000001,2012-06-30
Telephone,Department,Personal,0.0056199,2012-06-30
Telephone,Department,Personal,0.0102714,2012-06-30
Telephone,Department,Personal,0.02919615,2012-06-30
Telephone,Department,Personal,0.00781572,2012-06-30
Telephone,Department,Personal,0.0071097600000000006,2012-06-30
Telephone,Department,Golf,0.01602528,2012-06-30
Telephone,Department,Golf,0.02044675,2012-06-30
Telephone,Department,Golf,0.00884358,2012-06-30
Telephone,Department,Golf,0.01494152,2012-06-30
Telephone,Department,Golf,0.0061997,2012-06-30
Telephone,Outdoors,Camping,0.01239933,2012-06-30
Telephone,Outdoors,Camping,0.005776310000000001,2012-06-30
Telephone,Outdoors,Camping,0,2012-06-30
Telephone,Outdoors,Camping,0.00364248,2012-06-30
Telephone,Outdoors,Camping,0.01562136,2012-06-30
Telephone,Outdoors,Camping,0.0282941,2012-06-30
Telephone,Outdoors,Camping,0.033646050000000004,2012-06-30
Telephone,Outdoors,Camping,0.02009784,2012-06-30
Telephone,Outdoors,Camping,0.02102475,2012-06-30
Telephone,Outdoors,Camping,0.01236711,2012-06-30
Telephone,Outdoors,Camping,6.5688e-4,2012-06-30
Telephone,Outdoors,Camping,0.0096811,2012-06-30
Telephone,Outdoors,Mountaineering,0.020153599999999997,2012-06-30
Telephone,Outdoors,Mountaineering,0.013037799999999999,2012-06-30
Telephone,Outdoors,Mountaineering,0.04040664,2012-06-30
Telephone,Outdoors,Mountaineering,0.03637891,2012-06-30
Telephone,Outdoors,Mountaineering,0.02497204,2012-06-30
Telephone,Outdoors,Mountaineering,0.0166192,2012-06-30
Telephone,Outdoors,Mountaineering,0.0331914,2012-06-30
Telephone,Outdoors,Mountaineering,0.00165,2012-06-30
Telephone,Outdoors,Mountaineering,0.00165816,2012-06-30
Telephone,Outdoors,Mountaineering,0.011656,2012-06-30
Telephone,Outdoors,Mountaineering,0.00729246,2012-06-30
Telephone,Outdoors,Mountaineering,0.00393893,2012-06-30
Telephone,Outdoors,Mountaineering,0.0040352,2012-06-30
Telephone,Outdoors,Mountaineering,0.0144,2012-06-30
Telephone,Sports,Camping,0.00499365,2012-06-30
Telephone,Sports,Camping,0.0080325,2012-06-30
Telephone,Sports,Camping,0.05912676,2012-06-30
Telephone,Sports,Camping,0.0021,2012-06-30
Telephone,Sports,Camping,0.02718994,2012-06-30
Telephone,Sports,Personal,0.0034497,2012-06-30
Telephone,Sports,Personal,0.0012368,2012-06-30
Telephone,Sports,Golf,0.014171079999999999,2012-06-30
Telephone,Sports,Golf,0.02423472,2012-06-30
Telephone,Sports,Golf,0.005936149999999999,2012-06-30
Web,Department,Camping,0.0136781,2012-06-30
Web,Department,Camping,0.01636605,2012-06-30
Web,Department,Camping,0.03450128,2012-06-30
Web,Department,Camping,0.0044872,2012-06-30
Web,Department,Camping,0.06338146,2012-06-30
Web,Department,Camping,0,2012-06-30
Web,Department,Camping,0.02817924,2012-06-30
Web,Department,Camping,0.04594582,2012-06-30
Web,Department,Camping,0.20507335000000002,2012-06-30
Web,Department,Camping,0.0997688,2012-06-30
Web,Department,Camping,0.12810797999999998,2012-06-30
Web,Department,Camping,0.057913309999999996,2012-06-30
Web,Department,Camping,0.07272321000000001,2012-06-30
Web,Department,Camping,0.00368082,2012-06-30
Web,Department,Camping,0.08772848,2012-06-30
Web,Department,Camping,0.02357914,2012-06-30
Web,Department,Camping,0.0156565,2012-06-30
Web,Department,Camping,0.053524449999999994,2012-06-30
Web,Department,Camping,0.05562918,2012-06-30
Web,Department,Camping,0.12828847999999998,2012-06-30
Web,Department,Camping,0.03754968,2012-06-30
Web,Department,Camping,0.04477032,2012-06-30
Web,Department,Camping,0.01641366,2012-06-30
Web,Department,Camping,0.0070942,2012-06-30
Web,Department,Camping,0.02064216,2012-06-30
Web,Department,Camping,0.005193,2012-06-30
Web,Department,Camping,0.016458959999999998,2012-06-30
Web,Department,Camping,0.00151235,2012-06-30
Web,Department,Camping,0.00704976,2012-06-30
Web,Department,Camping,0.01871225,2012-06-30
Web,Department,Camping,0.00721648,2012-06-30
Web,Department,Personal,0.0037928000000000003,2012-06-30
Web,Department,Personal,0.00478516,2012-06-30
Web,Department,Personal,0.00517495,2012-06-30
Web,Department,Personal,0.09417,2012-06-30
Web,Department,Personal,0.153862,2012-06-30
Web,Department,Personal,0.0138776,2012-06-30
Web,Department,Personal,0.0090698,2012-06-30
Web,Department,Personal,0.135224,2012-06-30
Web,Department,Personal,0.099979,2012-06-30
Web,Department,Personal,0.0300884,2012-06-30
Web,Department,Personal,0.011457479999999999,2012-06-30
Web,Department,Personal,0.009523799999999999,2012-06-30
Web,Department,Personal,0.01863,2012-06-30
Web,Department,Personal,0.0289165,2012-06-30
Web,Department,Personal,0.06576114999999999,2012-06-30
Web,Department,Personal,0.0884933,2012-06-30
Web,Department,Personal,0.015656549999999998,2012-06-30
Web,Department,Personal,0.0570588,2012-06-30
Web,Department,Personal,0.065145,2012-06-30
Web,Department,Personal,0.0348076,2012-06-30
Web,Department,Personal,0.0849413,2012-06-30
Web,Department,Personal,0.01334445,2012-06-30
Web,Department,Personal,0.02647004,2012-06-30
Web,Department,Personal,0.002292,2012-06-30
Web,Department,Personal,0.0029158,2012-06-30
Web,Department,Personal,0.03275907,2012-06-30
Web,Department,Personal,0.02483382,2012-06-30
Web,Department,Personal,0.01230579,2012-06-30
Web,Department,Personal,0.01568,2012-06-30
Web,Department,Personal,0.011870760000000001,2012-06-30
Web,Department,Personal,0.004015,2012-06-30
Web,Department,Personal,0.019516,2012-06-30
Web,Department,Personal,0.017184,2012-06-30
Web,Department,Golf,0.03157325,2012-06-30
Web,Department,Golf,0.0133488,2012-06-30
Web,Department,Golf,0.024449759999999997,2012-06-30
Web,Department,Golf,0.0164912,2012-06-30
Web,Outdoors,Camping,0.05405212,2012-06-30
Web,Outdoors,Camping,0.0034392199999999998,2012-06-30
Web,Outdoors,Camping,0.14657188000000002,2012-06-30
Web,Outdoors,Camping,0.03652632,2012-06-30
Web,Outdoors,Camping,0.00728496,2012-06-30
Web,Outdoors,Camping,0.011281600000000001,2012-06-30
Web,Outdoors,Camping,0.0077112,2012-06-30
Web,Outdoors,Camping,0.04484642,2012-06-30
Web,Outdoors,Camping,0.20530125,2012-06-30
Web,Outdoors,Camping,0.13364610000000002,2012-06-30
Web,Outdoors,Camping,0.021113189999999997,2012-06-30
Web,Outdoors,Camping,0.002774,2012-06-30
Web,Outdoors,Camping,0.05309436,2012-06-30
Web,Outdoors,Camping,0.27290685,2012-06-30
Web,Outdoors,Camping,0.030625279999999998,2012-06-30
Web,Outdoors,Camping,0.0029583,2012-06-30
Web,Outdoors,Camping,0.05489939,2012-06-30
Web,Outdoors,Camping,0.0284665,2012-06-30
Web,Outdoors,Camping,0.09869892,2012-06-30
Web,Outdoors,Camping,0.0099498,2012-06-30
Web,Outdoors,Camping,0.0105014,2012-06-30
Web,Outdoors,Camping,0.008835899999999999,2012-06-30
Web,Outdoors,Camping,0.00551412,2012-06-30
Web,Outdoors,Camping,0.02027615,2012-06-30
Web,Outdoors,Camping,0.01661787,2012-06-30
Web,Outdoors,Mountaineering,0.058956800000000004,2012-06-30
Web,Outdoors,Mountaineering,0.0387562,2012-06-30
Web,Outdoors,Mountaineering,0.11665788,2012-06-30
Web,Outdoors,Mountaineering,0.09782688,2012-06-30
Web,Outdoors,Mountaineering,0.07526392,2012-06-30
Web,Outdoors,Mountaineering,0.046680400000000004,2012-06-30
Web,Outdoors,Mountaineering,0.101849,2012-06-30
Web,Outdoors,Mountaineering,0.028086299999999998,2012-06-30
Web,Outdoors,Mountaineering,0.04583116,2012-06-30
Web,Outdoors,Mountaineering,0.0642866,2012-06-30
Web,Outdoors,Mountaineering,0.05691184,2012-06-30
Web,Outdoors,Mountaineering,0.02945097,2012-06-30
Web,Outdoors,Mountaineering,0.0558204,2012-06-30
Web,Outdoors,Mountaineering,0.037369440000000004,2012-06-30
Web,Outdoors,Mountaineering,0.011394360000000001,2012-06-30
Web,Outdoors,Mountaineering,0.0824944,2012-06-30
Web,Outdoors,Mountaineering,0.0567609,2012-06-30
Web,Outdoors,Mountaineering,0.03257981,2012-06-30
Web,Outdoors,Mountaineering,0.0336174,2012-06-30
Web,Outdoors,Mountaineering,0.10029039999999999,2012-06-30
Web,Outdoors,Mountaineering,0.17288479999999998,2012-06-30
Web,Outdoors,Personal,0.00472567,2012-06-30
Web,Outdoors,Personal,0.01110064,2012-06-30
Web,Outdoors,Personal,0.02250828,2012-06-30
Web,Outdoors,Personal,0.093221,2012-06-30
Web,Outdoors,Personal,0.084499,2012-06-30
Web,Outdoors,Personal,0.0193152,2012-06-30
Web,Outdoors,Personal,0.016882400000000002,2012-06-30
Web,Outdoors,Personal,0.148676,2012-06-30
Web,Outdoors,Personal,0.10317319999999999,2012-06-30
Web,Outdoors,Personal,0.0436785,2012-06-30
Web,Outdoors,Personal,0.01269176,2012-06-30
Web,Outdoors,Personal,0.0019279000000000002,2012-06-30
Web,Outdoors,Personal,0.036885,2012-06-30
Web,Outdoors,Personal,0.018001,2012-06-30
Web,Outdoors,Personal,0.11320514999999999,2012-06-30
Web,Outdoors,Personal,0.07896065,2012-06-30
Web,Outdoors,Personal,0.07010185000000001,2012-06-30
Web,Outdoors,Personal,0.10816139999999999,2012-06-30
Web,Outdoors,Personal,0.1141,2012-06-30
Web,Outdoors,Personal,0.039787300000000005,2012-06-30
Web,Outdoors,Personal,0.2553557,2012-06-30
Web,Outdoors,Personal,0.024381,2012-06-30
Web,Outdoors,Personal,0.04667425,2012-06-30
Web,Outdoors,Personal,0.07002621,2012-06-30
Web,Outdoors,Personal,0.02350271,2012-06-30
Web,Outdoors,Personal,0.07639428999999999,2012-06-30
Web,Outdoors,Personal,0.0231477,2012-06-30
Web,Outdoors,Personal,0.00343672,2012-06-30
Web,Outdoors,Personal,0.018832599999999998,2012-06-30
Web,Outdoors,Personal,0.0148455,2012-06-30
Web,Outdoors,Personal,0.04676551,2012-06-30
Web,Outdoors,Personal,0.00699741,2012-06-30
Web,Outdoors,Personal,0.03792,2012-06-30
Web,Outdoors,Personal,0.02667528,2012-06-30
Web,Outdoors,Personal,0.033028730000000006,2012-06-30
Web,Outdoors,Personal,0.06489984,2012-06-30
Web,Outdoors,Personal,0.01022,2012-06-30
Web,Outdoors,Personal,0.019278,2012-06-30
Web,Outdoors,Personal,0.00638,2012-06-30
Web,Outdoors,Personal,0.007876,2012-06-30
Web,Sports,Camping,0.00691335,2012-06-30
Web,Sports,Camping,0.009328,2012-06-30
Web,Sports,Camping,0.009292799999999999,2012-06-30
Web,Sports,Camping,0.029106959999999998,2012-06-30
Web,Sports,Camping,0.06426238,2012-06-30
Web,Sports,Camping,0.0762534,2012-06-30
Web,Sports,Camping,0.03823288,2012-06-30
Web,Sports,Camping,0.03878884,2012-06-30
Web,Sports,Camping,0.030607009999999997,2012-06-30
Web,Sports,Camping,0.60554668,2012-06-30
Web,Sports,Camping,0.10523648,2012-06-30
Web,Sports,Camping,0.11277882,2012-06-30
Web,Sports,Camping,0.05982254,2012-06-30
Web,Sports,Camping,0.01659609,2012-06-30
Web,Sports,Camping,0.00875834,2012-06-30
Web,Sports,Camping,0.05538072,2012-06-30
Web,Sports,Camping,0.09647598,2012-06-30
Web,Sports,Camping,0.04557903,2012-06-30
Web,Sports,Camping,0.00638766,2012-06-30
Web,Sports,Camping,0.06609897,2012-06-30
Web,Sports,Camping,0.16070652,2012-06-30
Web,Sports,Camping,0.04845679,2012-06-30
Web,Sports,Camping,0.13852479999999998,2012-06-30
Web,Sports,Camping,0.051737620000000005,2012-06-30
Web,Sports,Camping,0.0089817,2012-06-30
Web,Sports,Camping,0.01799272,2012-06-30
Web,Sports,Camping,0.0088281,2012-06-30
Web,Sports,Camping,0.02255102,2012-06-30
Web,Sports,Camping,0.00151235,2012-06-30
Web,Sports,Camping,0.02124204,2012-06-30
Web,Sports,Camping,0.00812189,2012-06-30
Web,Sports,Camping,0.013083,2012-06-30
Web,Sports,Camping,0.02562809,2012-06-30
Web,Sports,Personal,0.01761924,2012-06-30
Web,Sports,Personal,0.01400124,2012-06-30
Web,Sports,Personal,0.01234226,2012-06-30
Web,Sports,Personal,0.00259335,2012-06-30
Web,Sports,Personal,0.03869,2012-06-30
Web,Sports,Personal,0.075544,2012-06-30
Web,Sports,Personal,0.011983200000000001,2012-06-30
Web,Sports,Personal,0.0092045,2012-06-30
Web,Sports,Personal,0.090472,2012-06-30
Web,Sports,Personal,0.100561,2012-06-30
Web,Sports,Personal,0.0065898,2012-06-30
Web,Sports,Personal,0.0165819,2012-06-30
Web,Sports,Personal,0.02199183,2012-06-30
Web,Sports,Personal,0.0150612,2012-06-30
Web,Sports,Personal,0.00738176,2012-06-30
Web,Sports,Personal,0.00200802,2012-06-30
Web,Sports,Personal,0.0025211,2012-06-30
Web,Sports,Personal,0.040635,2012-06-30
Web,Sports,Personal,0.0322869,2012-06-30
Web,Sports,Personal,0.1061411,2012-06-30
Web,Sports,Personal,0.10959595,2012-06-30
Web,Sports,Personal,0.08094255,2012-06-30
Web,Sports,Personal,0.08802,2012-06-30
Web,Sports,Personal,0.107184,2012-06-30
Web,Sports,Personal,0.0979844,2012-06-30
Web,Sports,Personal,0.20935789999999999,2012-06-30
Web,Sports,Personal,0.0381915,2012-06-30
Web,Sports,Personal,0.0289443,2012-06-30
Web,Sports,Personal,0.00866718,2012-06-30
Web,Sports,Personal,0.03701579,2012-06-30
Web,Sports,Personal,0.0118686,2012-06-30
Web,Sports,Personal,0.0291865,2012-06-30
Web,Sports,Personal,0.008289399999999999,2012-06-30
Web,Sports,Personal,0.001464,2012-06-30
Web,Sports,Personal,0.009699059999999999,2012-06-30
Web,Sports,Personal,0.020799900000000003,2012-06-30
Web,Sports,Personal,0.00978747,2012-06-30
Web,Sports,Personal,0.0152817,2012-06-30
Web,Sports,Personal,0.01518,2012-06-30
Web,Sports,Personal,0.0336,2012-06-30
Web,Sports,Personal,0.02071722,2012-06-30
Web,Sports,Personal,0.01053732,2012-06-30
Web,Sports,Personal,0.04455038,2012-06-30
Web,Sports,Personal,0.01216872,2012-06-30
Web,Sports,Personal,0.01095,2012-06-30
Web,Sports,Personal,0.006188,2012-06-30
Web,Sports,Personal,0.01276,2012-06-30
Web,Sports,Personal,0.024344,2012-06-30
Web,Sports,Golf,0.09077328,2012-06-30
Web,Sports,Golf,0.08563509,2012-06-30
Web,Sports,Golf,0.04011264,2012-06-30
Web,Sports,Golf,0.11828717999999999,2012-06-30
Web,Sports,Golf,0.114492,2012-06-30
Web,Sports,Golf,0.06007258,2012-06-30
Web,Sports,Golf,0.05159795,2012-06-30
Web,Sports,Golf,0.05310375,2012-06-30
Web,Sports,Golf,0.03854466,2012-06-30
Web,Sports,Golf,0.01433448,2012-06-30
Web,Sports,Golf,0.02761946,2012-06-30
Web,Sports,Golf,0.02514908,2012-06-30
Web,Sports,Golf,0.00674311,2012-06-30
Web,Department,Camping,0.0064395,2012-06-30
Web,Department,Camping,0.02656106,2012-06-30
Web,Department,Camping,0.00291867,2012-06-30
Web,Department,Camping,0.02641773,2012-06-30
Web,Department,Camping,0,2012-06-30
Web,Department,Camping,0.00516018,2012-06-30
Web,Department,Camping,0.06159694,2012-06-30
Web,Department,Camping,0.06679458,2012-06-30
Web,Department,Camping,0.042003059999999995,2012-06-30
Web,Department,Camping,0.01738638,2012-06-30
Web,Department,Camping,0.01478625,2012-06-30
Web,Department,Camping,0.0034946,2012-06-30
Web,Department,Camping,0.00913353,2012-06-30
Web,Department,Camping,0.04671374,2012-06-30
Web,Department,Camping,0.015340719999999999,2012-06-30
Web,Department,Camping,0.02231607,2012-06-30
Web,Department,Camping,0.0040950100000000005,2012-06-30
Web,Department,Camping,0.011124120000000001,2012-06-30
Web,Department,Camping,0.014206479999999999,2012-06-30
Web,Department,Camping,0.0075587,2012-06-30
Web,Department,Camping,0.00795475,2012-06-30
Web,Department,Camping,0.00255535,2012-06-30
Web,Department,Personal,0.0034009,2012-06-30
Web,Department,Personal,0.002039,2012-06-30
Web,Department,Personal,0.00422766,2012-06-30
Web,Department,Personal,0.011534,2012-06-30
Web,Department,Personal,0.055357,2012-06-30
Web,Department,Personal,0.018733200000000002,2012-06-30
Web,Department,Personal,0.029196,2012-06-30
Web,Department,Personal,0.024318,2012-06-30
Web,Department,Personal,0.0089545,2012-06-30
Web,Department,Personal,0.014152709999999999,2012-06-30
Web,Department,Personal,0.0057123,2012-06-30
Web,Department,Personal,0.00507496,2012-06-30
Web,Department,Personal,0.012370899999999999,2012-06-30
Web,Department,Personal,0.011342950000000001,2012-06-30
Web,Department,Personal,0.005553300000000001,2012-06-30
Web,Department,Personal,0.01041755,2012-06-30
Web,Department,Personal,0.021885,2012-06-30
Web,Department,Personal,0.041749,2012-06-30
Web,Department,Personal,0.032649,2012-06-30
Web,Department,Personal,0.0141345,2012-06-30
Web,Department,Personal,0.020820099999999998,2012-06-30
Web,Department,Personal,0.00513765,2012-06-30
Web,Department,Personal,0.0056592,2012-06-30
Web,Department,Personal,0.00221496,2012-06-30
Web,Department,Personal,0.00382,2012-06-30
Web,Department,Personal,0.0237528,2012-06-30
Web,Department,Personal,0.00869814,2012-06-30
Web,Department,Personal,0.00675612,2012-06-30
Web,Department,Personal,0.01837,2012-06-30
Web,Department,Personal,0.03056,2012-06-30
Web,Department,Personal,0.010551030000000001,2012-06-30
Web,Department,Personal,0.004522,2012-06-30
Web,Department,Personal,0.012615,2012-06-30
Web,Department,Personal,0.004654,2012-06-30
Web,Outdoors,Mountaineering,0.0052668,2012-06-30
Web,Outdoors,Mountaineering,0.005529,2012-06-30
Web,Outdoors,Mountaineering,0.008883,2012-06-30
Web,Outdoors,Mountaineering,0.01128,2012-06-30
Web,Outdoors,Mountaineering,0.00811944,2012-06-30
Web,Outdoors,Personal,0.033215,2012-06-30
Web,Outdoors,Personal,0.01758,2012-06-30
Web,Outdoors,Personal,0.0046816,2012-06-30
Web,Outdoors,Personal,0.0057472,2012-06-30
Web,Outdoors,Personal,0.031164,2012-06-30
Web,Outdoors,Personal,0.0243732,2012-06-30
Web,Outdoors,Personal,0.0054392,2012-06-30
Web,Outdoors,Personal,0.015278100000000001,2012-06-30
Web,Outdoors,Personal,0.0013788,2012-06-30
Web,Outdoors,Personal,0.0247004,2012-06-30
Web,Outdoors,Personal,0.019737349999999997,2012-06-30
Web,Outdoors,Personal,0.0201097,2012-06-30
Web,Outdoors,Personal,0.02497245,2012-06-30
Web,Outdoors,Personal,0.019855,2012-06-30
Web,Outdoors,Personal,0.0049797,2012-06-30
Web,Outdoors,Personal,0.095978,2012-06-30
Web,Outdoors,Personal,0.0266895,2012-06-30
Web,Outdoors,Personal,0.005348,2012-06-30
Web,Outdoors,Personal,0.0066612,2012-06-30
Web,Outdoors,Personal,0.01808,2012-06-30
Web,Outdoors,Personal,0.005475,2012-06-30
Web,Outdoors,Personal,0.004522,2012-06-30
Web,Outdoors,Personal,0.006235,2012-06-30
Web,Outdoors,Personal,0.008234,2012-06-30
